Step 1      Volume
Tetra 29   1.46759       
Tetra 30   1.49118       
Tetra 31   1.43338       
Tetra 32   1.43324       
Tetra 33   1.43307       
Tetra 34   1.56939       
Tetra 35   1.53479       
Tetra 36   1.47733       
Tetra 37   1.48675       
Tetra 38   1.47243       
Tetra 39   1.45395       
Tetra 40   1.40166       
Tetra 41   1.51537       
Tetra 42   1.57521       
Tetra 43   1.47766       
Tetra 44   1.53634       
Tetra 45   1.54081       
Tetra 46   1.54047       
Tetra 47   1.49712       
Tetra 48   1.50149       
Tetra 49   1.44496       
Tetra 50   1.62121       
Tetra 51   1.56304       
Tetra 52   1.52229       
Tetra 53   1.52477       
Tetra 54   1.58717       
Tetra 55   1.52774       
Tetra 56   1.39606       
Tetra 57   1.36062       
Tetra 58   1.48724       
Tetra 59   1.58766       
Tetra 60   1.59009       
Tetra 61   1.49147       
Tetra 62   1.49389       
Tetra 63   1.54799       
Tetra 64   1.39808       
Tetra 65   1.54659       
Tetra 66   1.50810       
Tetra 67   1.53162       
Tetra 68   1.53078       
Tetra 69   1.53256       
Tetra 70   1.49151       
Tetra 71   1.55255       
Tetra 72   1.29490       
Tetra 73   1.29879       
Tetra 74   1.30106       
Tetra 75   1.29927       
Tetra 76   1.29688       
Tetra 77   1.40273       
Tetra 78   1.36774       
Tetra 79   1.36951       
Tetra 80   1.49108       
Tetra 81   1.40170       
Tetra 82   1.45741       
Tetra 83   1.42361       
Tetra 84   1.42165       
Tetra 85   1.36813       
Tetra 86   1.41983       
Tetra 87   1.44079       
Tetra 88   1.49799       
Tetra 89   1.49791       
Tetra 90   1.49717       
Tetra 91   1.49876       
Tetra 92   1.40630       
Tetra 93   1.46318       
Total Volume: 130.368

Step 13     Volume
---------------------------
Tetra 1    1.00810       
Tetra 2    1.00826       
Tetra 3    0.899774      
Tetra 4    0.899915      
Tetra 5    0.998774      
Tetra 6    0.998929      
Tetra 7    0.939725      
Tetra 8    1.03585       
Tetra 9    0.939358      
Tetra 10   1.03545       
Tetra 11   0.942708      
Tetra 12   1.03911       
Tetra 13   1.59079       
Tetra 14   1.49516       
Tetra 15   1.49973       
Tetra 16   1.38115       
Tetra 17   1.60926       
Tetra 18   1.38379       
Tetra 19   1.61322       
Tetra 20   1.61024       
Tetra 21   1.51237       
Tetra 22   1.35535       
Tetra 23   1.35772       
Tetra 24   1.58281       
Tetra 25   1.57769       
Tetra 26   1.58247       
Tetra 27   1.51699       
Tetra 28   1.51800       
Tetra 29   1.51785       
Tetra 30   1.54253       
Tetra 31   1.48278       
Tetra 32   1.48264       
Tetra 33   1.48166       
Tetra 34   1.62278       
Tetra 35   1.58734       
Tetra 36   1.52798       
Tetra 37   1.53709       
Tetra 38   1.52289       
Tetra 39   1.50355       
Tetra 40   1.44955       
Tetra 41   1.56707       
Tetra 42   1.62888       
Tetra 43   1.52837       
Tetra 44   1.58900       
Tetra 45   1.59366       
Tetra 46   1.59332       
Tetra 47   1.54875       
Tetra 48   1.55329       
Tetra 49   1.49488       
Tetra 50   1.67626       
Tetra 51   1.61619       
Tetra 52   1.57436       
Tetra 53   1.57693       
Tetra 54   1.64143       
Tetra 55   1.58003       
Tetra 56   1.44294       
Tetra 57   1.40658       
Tetra 58   1.53765       
Tetra 59   1.64197       
Tetra 60   1.64449       
Tetra 61   1.54287       
Tetra 62   1.54538       
Tetra 63   1.60127       
Tetra 64   1.44503       
Tetra 65   1.59897       
Tetra 66   1.55949       
Tetra 67   1.58411       
Tetra 68   1.58323       
Tetra 69   1.58510       
Tetra 70   1.54293       
Tetra 71   1.60603       
Tetra 72   1.33851       
Tetra 73   1.34256       
Tetra 74   1.34491       
Tetra 75   1.34304       
Tetra 76   1.34056       
Tetra 77   1.44992       
Tetra 78   1.41403       
Tetra 79   1.41586       
Tetra 80   1.54170       
Tetra 81   1.44965       
Tetra 82   1.50721       
Tetra 83   1.47256       
Tetra 84   1.47051       
Tetra 85   1.41522       
Tetra 86   1.46863       
Tetra 87   1.49060       
Tetra 88   1.54971       
Tetra 89   1.54964       
Tetra 90   1.54885       
Tetra 91   1.55053       
Tetra 92   1.45521       
Tetra 93   1.51402       
Total Volume: 134.795

Step 14     Volume
---------------------------
Tetra 1    1.04106       
Tetra 2    1.04123       
Tetra 3    0.928946      
Tetra 4    0.929096      
Tetra 5    1.03136       
Tetra 6    1.03153       
Tetra 7    0.970225      
Tetra 8    1.06964       
Tetra 9    0.969850      
Tetra 10   1.06922       
Tetra 11   0.973341      
Tetra 12   1.07305       
Tetra 13   1.64449       
Tetra 14   1.54592       
Tetra 15   1.55069       
Tetra 16   1.42758       
Tetra 17   1.66380       
Tetra 18   1.43031       
Tetra 19   1.66791       
Tetra 20   1.66483       
Tetra 21   1.56392       
Tetra 22   1.40118       
Tetra 23   1.40363       
Tetra 24   1.63678       
Tetra 25   1.63147       
Tetra 26   1.63643       
Tetra 27   1.56874       
Tetra 28   1.56980       
Tetra 29   1.56964       
Tetra 30   1.59536       
Tetra 31   1.53360       
Tetra 32   1.53345       
Tetra 33   1.53186       
Tetra 34   1.67786       
Tetra 35   1.64149       
Tetra 36   1.58015       
Tetra 37   1.58912       
Tetra 38   1.57487       
Tetra 39   1.55472       
Tetra 40   1.49893       
Tetra 41   1.62038       
Tetra 42   1.68424       
Tetra 43   1.58060       
Tetra 44   1.64323       
Tetra 45   1.64807       
Tetra 46   1.64772       
Tetra 47   1.60184       
Tetra 48   1.60655       
Tetra 49   1.54620       
Tetra 50   1.73308       
Tetra 51   1.67104       
Tetra 52   1.62802       
Tetra 53   1.63068       
Tetra 54   1.69734       
Tetra 55   1.63391       
Tetra 56   1.49150       
Tetra 57   1.45412       
Tetra 58   1.58974       
Tetra 59   1.69793       
Tetra 60   1.70054       
Tetra 61   1.59573       
Tetra 62   1.59834       
Tetra 63   1.65607       
Tetra 64   1.49367       
Tetra 65   1.65310       
Tetra 66   1.61251       
Tetra 67   1.63817       
Tetra 68   1.63726       
Tetra 69   1.63921       
Tetra 70   1.59581       
Tetra 71   1.66104       
Tetra 72   1.38367       
Tetra 73   1.38788       
Tetra 74   1.39031       
Tetra 75   1.38836       
Tetra 76   1.38580       
Tetra 77   1.49877       
Tetra 78   1.46189       
Tetra 79   1.46378       
Tetra 80   1.59398       
Tetra 81   1.49907       
Tetra 82   1.55856       
Tetra 83   1.52294       
Tetra 84   1.52081       
Tetra 85   1.46368       
Tetra 86   1.51887       
Tetra 87   1.54179       
Tetra 88   1.60287       
Tetra 89   1.60282       
Tetra 90   1.60198       
Tetra 91   1.60374       
Tetra 92   1.50540       
Tetra 93   1.56620       
Total Volume: 139.368

Step 15     Volume
---------------------------
Tetra 1    1.07550       
Tetra 2    1.07567       
Tetra 3    0.959506      
Tetra 4    0.959665      
Tetra 5    1.06544       
Tetra 6    1.06561       
Tetra 7    1.00216       
Tetra 8    1.10496       
Tetra 9    1.00178       
Tetra 10   1.10454       
Tetra 11   1.00541       
Tetra 12   1.10851       
Tetra 13   1.70004       
Tetra 14   1.59835       
Tetra 15   1.60332       
Tetra 16   1.47568       
Tetra 17   1.72016       
Tetra 18   1.47850       
Tetra 19   1.72441       
Tetra 20   1.72123       
Tetra 21   1.61711       
Tetra 22   1.44858       
Tetra 23   1.45111       
Tetra 24   1.69245       
Tetra 25   1.68695       
Tetra 26   1.69209       
Tetra 27   1.62213       
Tetra 28   1.62322       
Tetra 29   1.62306       
Tetra 30   1.64979       
Tetra 31   1.58595       
Tetra 32   1.58580       
Tetra 33   1.58374       
Tetra 34   1.73476       
Tetra 35   1.69733       
Tetra 36   1.63395       
Tetra 37   1.64290       
Tetra 38   1.62848       
Tetra 39   1.60753       
Tetra 40   1.54990       
Tetra 41   1.67541       
Tetra 42   1.74140       
Tetra 43   1.63444       
Tetra 44   1.69916       
Tetra 45   1.70418       
Tetra 46   1.70382       
Tetra 47   1.65652       
Tetra 48   1.66141       
Tetra 49   1.59904       
Tetra 50   1.79179       
Tetra 51   1.72769       
Tetra 52   1.68338       
Tetra 53   1.68614       
Tetra 54   1.75503       
Tetra 55   1.68948       
Tetra 56   1.54178       
Tetra 57   1.50329       
Tetra 58   1.64357       
Tetra 59   1.75566       
Tetra 60   1.75836       
Tetra 61   1.65019       
Tetra 62   1.65290       
Tetra 63   1.71255       
Tetra 64   1.54402       
Tetra 65   1.70905       
Tetra 66   1.66726       
Tetra 67   1.69392       
Tetra 68   1.69298       
Tetra 69   1.69501       
Tetra 70   1.65029       
Tetra 71   1.71771       
Tetra 72   1.43041       
Tetra 73   1.43477       
Tetra 74   1.43728       
Tetra 75   1.43526       
Tetra 76   1.43261       
Tetra 77   1.54934       
Tetra 78   1.51136       
Tetra 79   1.51331       
Tetra 80   1.64799       
Tetra 81   1.55007       
Tetra 82   1.61155       
Tetra 83   1.57488       
Tetra 84   1.57266       
Tetra 85   1.51363       
Tetra 86   1.57066       
Tetra 87   1.59450       
Tetra 88   1.65762       
Tetra 89   1.65758       
Tetra 90   1.65670       
Tetra 91   1.65853       
Tetra 92   1.55702       
Tetra 93   1.61987       
Total Volume: 144.092

Step 16     Volume
---------------------------
Tetra 1    1.11135       
Tetra 2    1.11153       
Tetra 3    0.991375      
Tetra 4    0.991542      
Tetra 5    1.10093       
Tetra 6    1.10111       
Tetra 7    1.03546       
Tetra 8    1.14176       
Tetra 9    1.03507       
Tetra 10   1.14133       
Tetra 11   1.03883       
Tetra 12   1.14545       
Tetra 13   1.75750       
Tetra 14   1.65252       
Tetra 15   1.65768       
Tetra 16   1.52547       
Tetra 17   1.77841       
Tetra 18   1.52839       
Tetra 19   1.78281       
Tetra 20   1.77952       
Tetra 21   1.67202       
Tetra 22   1.49759       
Tetra 23   1.50021       
Tetra 24   1.74992       
Tetra 25   1.74422       
Tetra 26   1.74956       
Tetra 27   1.67724       
Tetra 28   1.67837       
Tetra 29   1.67820       
Tetra 30   1.70594       
Tetra 31   1.63995       
Tetra 32   1.63979       
Tetra 33   1.63737       
Tetra 34   1.79354       
Tetra 35   1.75497       
Tetra 36   1.68947       
Tetra 37   1.69851       
Tetra 38   1.68381       
Tetra 39   1.66208       
Tetra 40   1.60252       
Tetra 41   1.73224       
Tetra 42   1.80043       
Tetra 43   1.69000       
Tetra 44   1.75689       
Tetra 45   1.76209       
Tetra 46   1.76172       
Tetra 47   1.71292       
Tetra 48   1.71798       
Tetra 49   1.65352       
Tetra 50   1.85246       
Tetra 51   1.78622       
Tetra 52   1.74053       
Tetra 53   1.74339       
Tetra 54   1.81459       
Tetra 55   1.74686       
Tetra 56   1.59382       
Tetra 57   1.55414       
Tetra 58   1.69921       
Tetra 59   1.81526       
Tetra 60   1.81806       
Tetra 61   1.70636       
Tetra 62   1.70916       
Tetra 63   1.77081       
Tetra 64   1.59614       
Tetra 65   1.76689       
Tetra 66   1.72380       
Tetra 67   1.75146       
Tetra 68   1.75049       
Tetra 69   1.75260       
Tetra 70   1.70647       
Tetra 71   1.77616       
Tetra 72   1.47876       
Tetra 73   1.48328       
Tetra 74   1.48587       
Tetra 75   1.48378       
Tetra 76   1.48104       
Tetra 77   1.60167       
Tetra 78   1.56252       
Tetra 79   1.56453       
Tetra 80   1.70382       
Tetra 81   1.60272       
Tetra 82   1.66626       
Tetra 83   1.62846       
Tetra 84   1.62616       
Tetra 85   1.56515       
Tetra 86   1.62409       
Tetra 87   1.64884       
Tetra 88   1.71408       
Tetra 89   1.71404       
Tetra 90   1.71313       
Tetra 91   1.71503       
Tetra 92   1.61020       
Tetra 93   1.67516       
Total Volume: 148.975

Step 17     Volume
---------------------------
Tetra 1    1.14859       
Tetra 2    1.14878       
Tetra 3    1.02451       
Tetra 4    1.02469       
Tetra 5    1.13780       
Tetra 6    1.13799       
Tetra 7    1.07008       
Tetra 8    1.17999       
Tetra 9    1.06968       
Tetra 10   1.17954       
Tetra 11   1.07358       
Tetra 12   1.18382       
Tetra 13   1.81692       
Tetra 14   1.70851       
Tetra 15   1.71386       
Tetra 16   1.57699       
Tetra 17   1.83862       
Tetra 18   1.58001       
Tetra 19   1.84317       
Tetra 20   1.83977       
Tetra 21   1.72874       
Tetra 22   1.54827       
Tetra 23   1.55098       
Tetra 24   1.80928       
Tetra 25   1.80338       
Tetra 26   1.80890       
Tetra 27   1.73415       
Tetra 28   1.73532       
Tetra 29   1.73514       
Tetra 30   1.76389       
Tetra 31   1.69568       
Tetra 32   1.69551       
Tetra 33   1.69281       
Tetra 34   1.85428       
Tetra 35   1.81451       
Tetra 36   1.74681       
Tetra 37   1.75600       
Tetra 38   1.74095       
Tetra 39   1.71844       
Tetra 40   1.65688       
Tetra 41   1.79096       
Tetra 42   1.86144       
Tetra 43   1.74737       
Tetra 44   1.81650       
Tetra 45   1.82188       
Tetra 46   1.82151       
Tetra 47   1.77112       
Tetra 48   1.77637       
Tetra 49   1.70974       
Tetra 50   1.91517       
Tetra 51   1.84672       
Tetra 52   1.79957       
Tetra 53   1.80252       
Tetra 54   1.87612       
Tetra 55   1.80611       
Tetra 56   1.64766       
Tetra 57   1.60672       
Tetra 58   1.75673       
Tetra 59   1.87682       
Tetra 60   1.87971       
Tetra 61   1.76434       
Tetra 62   1.76724       
Tetra 63   1.83095       
Tetra 64   1.65007       
Tetra 65   1.82669       
Tetra 66   1.78223       
Tetra 67   1.81089       
Tetra 68   1.80988       
Tetra 69   1.81207       
Tetra 70   1.76445       
Tetra 71   1.83649       
Tetra 72   1.52877       
Tetra 73   1.53345       
Tetra 74   1.53613       
Tetra 75   1.53396       
Tetra 76   1.53113       
Tetra 77   1.65580       
Tetra 78   1.61540       
Tetra 79   1.61748       
Tetra 80   1.76152       
Tetra 81   1.65710       
Tetra 82   1.72278       
Tetra 83   1.68377       
Tetra 84   1.68139       
Tetra 85   1.61834       
Tetra 86   1.67926       
Tetra 87   1.70491       
Tetra 88   1.77234       
Tetra 89   1.77231       
Tetra 90   1.77136       
Tetra 91   1.77333       
Tetra 92   1.66504       
Tetra 93   1.73219       
Total Volume: 154.021

Step 18     Volume
---------------------------
Tetra 1    1.18720       
Tetra 2    1.18741       
Tetra 3    1.05890       
Tetra 4    1.05909       
Tetra 5    1.17604       
Tetra 6    1.17624       
Tetra 7    1.10601       
Tetra 8    1.21964       
Tetra 9    1.10559       
Tetra 10   1.21919       
Tetra 11   1.10963       
Tetra 12   1.22361       
Tetra 13   1.87837       
Tetra 14   1.76637       
Tetra 15   1.77191       
Tetra 16   1.63029       
Tetra 17   1.90086       
Tetra 18   1.63342       
Tetra 19   1.90557       
Tetra 20   1.90206       
Tetra 21   1.78734       
Tetra 22   1.60067       
Tetra 23   1.60346       
Tetra 24   1.87060       
Tetra 25   1.86451       
Tetra 26   1.87022       
Tetra 27   1.79295       
Tetra 28   1.79415       
Tetra 29   1.79398       
Tetra 30   1.82374       
Tetra 31   1.75323       
Tetra 32   1.75306       
Tetra 33   1.75012       
Tetra 34   1.91708       
Tetra 35   1.87602       
Tetra 36   1.80604       
Tetra 37   1.81543       
Tetra 38   1.79998       
